subj,cond,rt
caio,easy,0.39017756175104035
caio,easy,0.37511981866393507
caio,easy,0.28924992895321433
caio,easy,0.3613793571661019
caio,easy,0.5278926737270994
caio,easy,0.41183850413566325
caio,easy,0.3716912399434806
caio,easy,0.3310042022438504
caio,easy,0.22017957724484294
caio,easy,0.48813381646730236
caio,easy,0.2553398138211352
caio,easy,0.4426335189619733
caio,easy,0.5929032138665524
caio,easy,0.2564110930507626
caio,easy,0.4384305256236712
caio,easy,0.3445385228269519
caio,easy,0.248320248866655
caio,easy,0.2519141526882328
caio,easy,0.2465022781895935
caio,easy,0.322153663786043
caio,easy,0.25526861496070696
caio,easy,0.43691316673419384
caio,easy,0.6219019938169041
caio,easy,0.2666661922600286
caio,easy,0.4479537501667976
caio,easy,0.4458648321832678
caio,easy,0.39973663738258375
caio,easy,0.2859054400381978
caio,easy,0.3570558197229743
caio,easy,0.34297461826126796
caio,easy,0.42347846480820145
caio,easy,0.33517258891677
caio,easy,0.4696551141467383
caio,easy,0.33499314352979814
caio,easy,0.47863253150099977
caio,easy,0.28300399872553467
caio,easy,0.26846390363359385
caio,easy,0.8271741578183384
caio,easy,0.3314711847252318
caio,easy,0.39635575408624585
caio,easy,0.4313404551790062
caio,easy,0.3259715548684296
caio,easy,0.4186230152810455
caio,easy,0.40342734552016885
caio,easy,0.3485947776575656
caio,easy,0.37393371061630465
caio,easy,0.3647595850791908
caio,easy,0.6263242784920409
caio,easy,0.3056440699704662
caio,easy,0.27971079998645754
caio,easy,0.3713713029773561
caio,easy,0.39757176804682104
caio,easy,0.41029899446324297
caio,easy,0.32804931438063667
caio,easy,0.28200470226264956
caio,easy,0.5044917934716189
caio,easy,0.3370875476729809
caio,easy,0.2963013655725936
caio,easy,0.34677820147539185
caio,easy,0.35018490164272637
caio,easy,0.4855272196792464
caio,easy,0.37575585174999654
caio,easy,0.44419725210642863
caio,easy,0.3247099345368899
caio,easy,0.38814019682335527
caio,easy,0.3391979299337346
caio,easy,0.3766819362846965
caio,easy,0.29409841007846427
caio,easy,0.2650861574637695
caio,easy,0.6061082649643774
caio,easy,0.427490679115379
caio,easy,0.2690608167378483
caio,easy,0.3157541169589265
caio,easy,0.27352287539459613
caio,easy,0.637438541058886
caio,easy,0.5107389114277342
caio,easy,0.34428472872749266
caio,easy,0.42138790279945937
caio,easy,0.33167988169472457
caio,easy,0.32658607890372415
caio,easy,0.30205362550822257
caio,easy,0.3170631489611297
caio,easy,0.5558409242312708
caio,easy,0.3629438894179537
caio,easy,0.3790115153344383
caio,easy,0.3909881045520009
caio,easy,0.5006334760439147
caio,easy,0.32335129125338075
caio,easy,0.2870419841747892
caio,easy,0.5592963702976188
caio,easy,0.32946313787005815
caio,easy,0.3070433019989228
caio,easy,0.27007157035508744
caio,easy,0.26682055355922824
caio,easy,0.31870372490270504
caio,easy,0.4293411108962871
caio,hard,0.4855184619658523
caio,hard,0.4390671521020864
caio,hard,0.33590922329908335
caio,hard,0.3734158818689395
caio,hard,0.3084643146966777
caio,hard,0.3074925128788351
caio,hard,0.45893927540982477
caio,hard,0.28539013368948585
caio,hard,0.5997895060152
caio,hard,0.3596658408372149
caio,hard,0.3881492713607498
caio,hard,0.3058587373749868
caio,hard,0.3186706443391832
caio,hard,0.2646746261935107
caio,hard,0.3514347046197947
caio,hard,0.4085036625919596
caio,hard,0.3989481126790094
caio,hard,0.302587701334441
caio,hard,0.3020521807133899
caio,hard,0.32447406156209496
caio,hard,0.5347345451361625
caio,hard,0.2768371352307724
caio,hard,0.3517752158888752
caio,hard,0.5919047545772976
caio,hard,0.35870902970881857
caio,hard,0.2618560965415637
caio,hard,0.3115509599410487
caio,hard,0.4153494747583898
caio,hard,0.33490756255087833
caio,hard,0.3196690328095266
caio,hard,0.3375710377714326
caio,hard,0.37629726926385765
caio,hard,0.5486070732908276
caio,hard,0.3598236322353352
caio,hard,0.4820053208126266
caio,hard,0.4307137894407503
caio,hard,0.357575062491471
caio,hard,0.2507683935425117
caio,hard,0.3229430363415375
caio,hard,0.3254756548283867
caio,hard,0.3722418908485539
caio,hard,0.5091817107380402
caio,hard,0.6526395737418081
caio,hard,0.5416665245508755
caio,hard,0.35583514149263873
caio,hard,0.23713353708940343
caio,hard,0.3338061091755366
caio,hard,0.37617598712418876
caio,hard,0.45441393329544394
caio,hard,0.46796208192301453
caio,hard,0.4365193203787713
caio,hard,0.2595467113300168
caio,hard,0.45494022668153633
caio,hard,0.32901915628985023
caio,hard,0.38431247321678724
caio,hard,0.3748001959872078
caio,hard,0.40944270141758304
caio,hard,0.3701558098458039
caio,hard,0.2424720642046981
caio,hard,0.44225174120164806
caio,hard,0.405151844312965
caio,hard,0.34424113053153776
caio,hard,0.3789072327847567
caio,hard,0.3804158286413178
caio,hard,0.38877864517731486
caio,hard,0.5544445603605839
caio,hard,0.3482750998352997
caio,hard,0.38366570938098005
caio,hard,0.49267574876939574
caio,hard,0.4788084083488822
caio,hard,0.4898362034644959
caio,hard,0.318425417213899
caio,hard,0.6069072395794237
caio,hard,0.3740653432457999
caio,hard,0.5866733786379904
caio,hard,0.26244186936619573
caio,hard,0.3698143694563875
caio,hard,0.5028208389820306
caio,hard,0.307644449733321
caio,hard,0.3047778153649012
caio,hard,0.2909410307251751
caio,hard,0.2827680525100258
caio,hard,0.32979306951101595
caio,hard,0.3996343772474525
caio,hard,0.2223388688918143
caio,hard,0.3879010911174106
caio,hard,0.5011593130148171
caio,hard,0.6122549517204524
caio,hard,0.5093061336090144
caio,hard,0.4444995177076129
caio,hard,0.23890659967302794
caio,hard,0.31651752205041006
caio,hard,0.3368856869134894
caio,hard,0.438621236950498
caio,hard,0.3582881122225256
caio,hard,0.268565040729255
caio,hard,0.5605195973806738
caio,hard,0.4620176537496979
caio,hard,0.39037696417739837
caio,hard,0.49883851770465126
caio,hard,0.2632388268960545
caio,hard,0.4339634671265676
caio,hard,0.3227981434237175
caio,hard,0.43645778557952597
caio,hard,0.36232796789178895
caio,hard,0.43095145796948986
caio,hard,0.5136975575029388
caio,hard,0.3685505211028193
caio,hard,0.47444463865058845
caio,hard,0.273320956698905
caio,hard,0.30715551070842534
caio,hard,0.5378392409299481
caio,hard,0.4042778027569695
caio,hard,0.22023597251661234
caio,hard,0.2615815045864696
caio,hard,0.3498694290719299
caio,hard,0.4567792031569301
caio,hard,0.35862757879263696
caio,hard,0.4300072835305528
caio,hard,0.4675501536124732
caio,hard,0.5586476688726715
caio,hard,0.3730675350242598
caio,hard,0.36312960257707966
caio,hard,0.23732866181741777
caio,hard,0.3771289523000887
caio,hard,0.31887295539480953
caio,hard,0.2883724527335081
caio,hard,0.3517000639180747
caio,hard,0.4741345168078915
caio,hard,0.22353503475169825
caio,hard,0.3306086855691411
caio,hard,0.3787644848337618
caio,hard,0.29425695624874143
caio,hard,0.3999065979062213
caio,hard,0.40773308591646995
caio,hard,0.3648536225959427
caio,hard,0.19859761263005749
caio,hard,0.6996777104997851
caio,hard,0.3494744535116551
caio,hard,0.4329202796456773
caio,hard,0.3939393256949467
caio,hard,0.475289260274269
caio,hard,0.4513170746910798
caio,hard,0.3490820469691968
caio,hard,0.40435662431507635
caio,hard,0.29044175911011455
caio,hard,0.4557689678657405
caio,hard,0.32783016815057775
caio,hard,0.6731368265860584
caio,hard,0.2434698352714225
caio,hard,0.327588572286661
caio,hard,0.45218900481293245
caio,hard,0.4179193267539028
caio,hard,0.31747053769111067
caio,hard,0.28673547287340156
caio,hard,0.38140973039843845
caio,hard,0.3665659408806452
caio,hard,0.235140914279363
caio,hard,0.37107086151814195
caio,hard,0.38579759162540883
caio,hard,0.384305142220811
caio,hard,0.28259111182747754
caio,hard,0.414382142899384
caio,hard,0.5192564130189298
caio,hard,0.4123260334703533
caio,hard,0.27695586500717007
caio,hard,0.3299179250507532
caio,hard,0.40112824288431115
caio,hard,0.31293448988819383
caio,hard,0.21450728387019075
caio,hard,0.4588934206089833
caio,hard,0.29898274900058397
caio,hard,0.3187366493776545
caio,hard,0.5357836444846106
caio,hard,0.30314736686964805
caio,hard,0.4544955688338221
caio,hard,0.268428493294204
caio,hard,0.33667554032257835
caio,hard,0.3611763250749763
caio,hard,0.27467605538278705
caio,hard,0.3138980377880409
caio,hard,0.3652364276057317
caio,hard,0.4350362109405468
caio,hard,0.243500414097235
caio,hard,0.3370787960451435
caio,hard,0.4444585894929544
caio,hard,0.3215178261613698
caio,hard,0.389388772382276
caio,hard,0.4160529024380828
caio,hard,0.3933555982126947
caio,hard,0.43314376723891
caio,hard,0.3567652896982528
caio,hard,0.3317348982118305
caio,hard,0.18998935437298353
caio,hard,0.35943020884411314
caio,hard,0.4096595517091533
caio,hard,0.42056749978212815
caio,hard,0.32019676298366756
caio,hard,0.5740009242017935
caio,hard,0.3951879141845822
tizio,easy,0.5157643816666861
tizio,easy,0.7273700173861973
tizio,easy,0.400300458979372
tizio,easy,0.433830407587777
tizio,easy,1.0194219429140532
tizio,easy,0.4982460519102948
tizio,easy,0.8106414155931445
tizio,easy,0.32253229975757647
tizio,easy,0.46899881339538213
tizio,easy,0.5562859441409913
tizio,easy,0.5433571521821479
tizio,easy,0.36725792757156905
tizio,easy,0.4994627702964367
tizio,easy,0.3594334648243597
tizio,easy,0.6149655663445767
tizio,easy,0.687586614230288
tizio,easy,0.2547439619700091
tizio,easy,0.7194329394979112
tizio,easy,0.34221593610542544
tizio,easy,0.5691739275152816
tizio,easy,0.605301130415317
tizio,easy,0.46768188437480085
tizio,easy,0.40920698013041396
tizio,easy,0.5218350727405311
tizio,easy,0.5664568392889011
tizio,easy,0.6472587420344308
tizio,easy,0.26828616315455783
tizio,easy,0.30394339960583594
tizio,easy,0.7627085515687787
tizio,easy,0.6797628131384145
tizio,easy,0.5658573211518749
tizio,easy,0.6154223629515245
tizio,easy,0.6538694764689724
tizio,easy,0.22351498067643613
tizio,easy,0.6928672400054592
tizio,easy,0.4293442308177057
tizio,easy,0.5321579416979366
tizio,easy,0.45450455643057586
tizio,easy,0.6450609221013947
tizio,easy,0.44729285840109223
tizio,easy,0.5801614394844076
tizio,easy,0.44166416491397054
tizio,easy,0.3577803019265963
tizio,easy,0.7139110909551339
tizio,easy,0.6201896276746787
tizio,easy,0.8330002570323775
tizio,easy,0.5063871314892154
tizio,easy,0.6959348869536918
tizio,easy,0.898189432320806
tizio,easy,0.45637308528026077
tizio,easy,0.33390948229561074
tizio,easy,0.4621778662343812
tizio,easy,0.46570058538442527
tizio,easy,0.5197040060296229
tizio,easy,0.8300174894357035
tizio,easy,0.45029913719135656
tizio,easy,0.555382283495169
tizio,easy,0.4637984391727975
tizio,easy,0.4996413252678477
tizio,easy,0.5456471808928709
tizio,easy,0.7396814997421585
tizio,easy,0.5149917042231179
tizio,easy,0.6149912099815634
tizio,easy,0.6272927188547927
tizio,easy,0.6533985370859894
tizio,easy,0.41798139138948676
tizio,easy,0.8090167676550414
tizio,easy,0.4429550320893663
tizio,easy,0.4810734824900752
tizio,easy,0.7567026375550238
tizio,easy,0.7321463684165472
tizio,easy,0.35808046268807325
tizio,easy,0.382157940077239
tizio,easy,0.33040909257588363
tizio,easy,0.524428677534414
tizio,easy,0.5217599099007525
tizio,easy,0.5539030576193015
tizio,easy,0.5860485249600201
tizio,easy,0.414547442493236
tizio,easy,0.3685755465664056
tizio,easy,0.6757281132498714
tizio,easy,0.6220830904588242
tizio,easy,0.31576722670149693
tizio,easy,0.4826110470993127
tizio,easy,0.3795441518219097
tizio,easy,0.26680817588526096
tizio,easy,0.519460783282032
tizio,easy,0.48492380049110306
tizio,easy,0.4822894723032816
tizio,easy,0.5298537587171275
tizio,easy,0.6470961085062418
tizio,easy,0.5281786244236816
tizio,easy,0.4127427535438765
tizio,easy,0.3983438206751734
tizio,easy,0.4773330384451497
tizio,easy,0.5449861464355329
tizio,easy,0.3635261279369322
tizio,easy,0.4698730812435496
tizio,easy,0.6637698361175802
tizio,easy,0.4807134005221793
tizio,easy,0.4027149850866521
tizio,easy,0.457131789264028
tizio,easy,0.6937764861670827
tizio,easy,0.5856770142156508
tizio,easy,0.7196449885892607
tizio,easy,0.5177459283549233
tizio,easy,0.5616269322960066
tizio,easy,0.41998466775998006
tizio,easy,0.595479211973481
tizio,easy,0.42660358784399727
tizio,easy,0.3242729591319909
tizio,easy,0.5160239446097481
tizio,easy,0.8902574088192402
tizio,easy,0.6314568315441412
tizio,easy,0.7043893772659874
tizio,easy,0.5530298597025456
tizio,easy,0.41371946587858516
tizio,easy,0.4673521408513452
tizio,easy,0.45750181272060614
tizio,easy,0.4314472888169272
tizio,easy,0.6133927695783989
tizio,easy,0.3467299477074752
tizio,easy,0.6439783571411635
tizio,easy,0.6435508371011147
tizio,easy,0.3465990274348349
tizio,easy,0.6016060796298663
tizio,easy,1.0294945933042634
tizio,easy,0.42014111141130706
tizio,easy,0.6398453787134708
tizio,easy,0.3927191499767489
tizio,easy,0.6929575240421703
tizio,easy,0.5352332830602478
tizio,easy,0.8151155615231517
tizio,easy,0.32055826708719165
tizio,easy,0.48900167417732804
tizio,easy,0.42397637152530276
tizio,easy,0.46805032316125267
tizio,easy,0.4111185666294784
tizio,easy,0.3866818279277733
tizio,easy,0.5907376388628345
tizio,easy,0.35833957299776203
tizio,easy,0.7750786890436943
tizio,easy,0.34789242324846364
tizio,easy,0.5118742679135135
tizio,easy,0.5826881077277453
tizio,easy,0.5921594149888911
tizio,easy,0.4536070432872594
tizio,easy,0.5085715317045855
tizio,easy,0.6625755072179105
tizio,easy,0.320799239020588
tizio,easy,0.39277360042295717
tizio,easy,0.5466867521850656
tizio,easy,0.4345542032476024
tizio,easy,0.7490131028631152
tizio,easy,0.6077304458321352
tizio,easy,0.5074536134687812
tizio,easy,0.3159007505518379
tizio,easy,0.5004888629101922
tizio,easy,0.45161521296561796
tizio,easy,0.48156986767922194
tizio,easy,0.3483777957426518
tizio,easy,0.5767175847217624
tizio,easy,0.36360508483127996
tizio,easy,0.4640019174019074
tizio,easy,0.5567871485346692
tizio,easy,0.39256437726333965
tizio,easy,0.5914946867377172
tizio,easy,0.33455529036722703
tizio,easy,0.21375337032480188
tizio,easy,0.5709180482883811
tizio,easy,0.6390081618028884
tizio,easy,0.45577608712275125
tizio,easy,0.5776644451452414
tizio,easy,0.35106813500712064
tizio,easy,0.4779999830037459
tizio,easy,0.27735541383295415
tizio,easy,0.70776318014167
tizio,easy,0.8675980552701564
tizio,easy,0.6853700813160306
tizio,easy,0.49252793955206764
tizio,easy,0.4916446386219696
tizio,easy,0.31511416194374425
tizio,easy,0.6294653964952254
tizio,easy,0.466162844488929
tizio,easy,0.4077818709335877
tizio,easy,0.3251047835158845
tizio,easy,0.45387713333268687
tizio,easy,0.3849205458126838
tizio,easy,0.4408241851753261
tizio,easy,0.3446313457450705
tizio,easy,0.8238859613120567
tizio,easy,0.494207031164497
tizio,easy,0.6855619056122914
tizio,easy,0.22752164526904164
tizio,easy,0.4334584439782408
tizio,easy,0.4054958306497738
tizio,easy,0.3440811136844656
tizio,easy,0.7897670473856614
tizio,easy,0.32478736382507983
tizio,easy,0.5463568627934162
tizio,hard,0.6401395277206424
tizio,hard,0.5238536416651923
tizio,hard,0.38190757754479304
tizio,hard,0.6585925256286346
tizio,hard,0.52266028562098
tizio,hard,0.3609378948359954
tizio,hard,0.32745170046453026
tizio,hard,0.9286858379420198
tizio,hard,0.40512851402690925
tizio,hard,0.2845997430492829
tizio,hard,0.5827353206496644
tizio,hard,0.5450210162249554
tizio,hard,0.3308301091704877
tizio,hard,0.27723578539012333
tizio,hard,0.4795578453394118
tizio,hard,0.6989464756079075
tizio,hard,0.6009985305577424
tizio,hard,0.42832148711313195
tizio,hard,0.3866418489052996
tizio,hard,0.5386550076730102
tizio,hard,0.5205892187909786
tizio,hard,0.5998435090756759
tizio,hard,0.44098721932104523
tizio,hard,0.6503830486567416
tizio,hard,0.38703371990877167
tizio,hard,0.4497050255017984
tizio,hard,0.6201737223313977
tizio,hard,0.668306407058397
tizio,hard,0.277606284911125
tizio,hard,0.5128135870624091
tizio,hard,0.5960884025561269
tizio,hard,0.32134264538452006
tizio,hard,0.5736061201492196
tizio,hard,0.38734005328385446
tizio,hard,0.6744052441169013
tizio,hard,0.5836490664608928
tizio,hard,0.6254497353221685
tizio,hard,0.51489916108243
tizio,hard,0.643453529519395
tizio,hard,0.7513785886636102
tizio,hard,0.8957216297480758
tizio,hard,0.49237310005968365
tizio,hard,0.2529115826316528
tizio,hard,0.501304188925858
tizio,hard,0.5281728732182936
tizio,hard,0.47397362412400734
tizio,hard,0.5888914464455213
tizio,hard,0.6724707851232317
tizio,hard,0.42511535257967553
tizio,hard,0.45464944926614026
tizio,hard,0.5595360407211586
tizio,hard,0.421023291565391
tizio,hard,0.5103697658193084
tizio,hard,0.27568061381238335
tizio,hard,0.35488200805897396
tizio,hard,0.333428562262524
tizio,hard,0.3843940391046111
tizio,hard,0.40333356350777066
tizio,hard,0.5569340449782655
tizio,hard,0.6667326758443307
tizio,hard,0.3992310093910965
tizio,hard,0.36822846865648456
tizio,hard,0.3633071505620865
tizio,hard,0.43850826547875843
tizio,hard,0.4622225839654613
tizio,hard,0.5741212087709957
tizio,hard,0.4509506122642059
tizio,hard,0.2661895098937588
tizio,hard,0.4831489524699851
tizio,hard,0.7090395602162765
tizio,hard,0.7099791898498896
tizio,hard,0.3919233612059477
tizio,hard,0.31213079536948307
tizio,hard,1.0381270203740158
tizio,hard,0.47296845561593165
tizio,hard,0.48227761064676195
tizio,hard,0.5633648900901542
tizio,hard,0.30598725231900603
tizio,hard,0.3991309448474287
tizio,hard,0.3128183145770027
tizio,hard,0.40335896390637044
tizio,hard,0.5146103996749377
tizio,hard,0.32975252259340276
tizio,hard,0.5927365790156408
tizio,hard,0.541616663137782
tizio,hard,0.3786039876333456
tizio,hard,0.5314731938965352
tizio,hard,0.621527170572375
tizio,hard,0.682719341531194
tizio,hard,0.4658672840505594
tizio,hard,0.4828298145859933
tizio,hard,0.48383359638922624
tizio,hard,0.765243287235879
tizio,hard,0.6959493235314487
tizio,hard,0.6378325252701951
tizio,hard,0.45557166595845683
tizio,hard,0.555421735648491
tizio,hard,0.5604513147506839
tizio,hard,0.3633088469961095
tizio,hard,0.2956759007009662
tizio,hard,0.6020281995256737
tizio,hard,0.31386473713020113
tizio,hard,0.4968361956368584
tizio,hard,0.5353012247610033
tizio,hard,0.5881108767795405
tizio,hard,0.5256224346983714
tizio,hard,0.39857637540481194
tizio,hard,0.6675838744256387
tizio,hard,0.8365994562485873
tizio,hard,0.6468464379982338
tizio,hard,0.277178030350476
tizio,hard,0.7556876539097966
tizio,hard,0.48830416231557483
tizio,hard,0.5812782528522549
tizio,hard,0.5984633278836964
tizio,hard,0.4823883316604089
tizio,hard,0.48549855901684424
tizio,hard,0.6741835476856353
tizio,hard,0.61476240247995
tizio,hard,0.6683646800532043
tizio,hard,1.0149892370735425
tizio,hard,0.60612124365187
tizio,hard,0.5284613262540828
tizio,hard,0.25584335068776026
tizio,hard,1.1135066735133927
tizio,hard,0.429641969351138
tizio,hard,1.0124978682139312
tizio,hard,0.5556554174760959
tizio,hard,0.7878315820495286
tizio,hard,0.48050718555591726
tizio,hard,0.5789386453579576
tizio,hard,0.5295050344216944
tizio,hard,0.46961775152365987
tizio,hard,0.4789696008390269
tizio,hard,0.6729059548825828
tizio,hard,0.46746189383382053
tizio,hard,0.2694682386828042
tizio,hard,0.4682435208737859
tizio,hard,0.5838782357395547
tizio,hard,0.5974627829330733
tizio,hard,0.5974828761461541
tizio,hard,0.2989047087377708
tizio,hard,0.5546725260146009
tizio,hard,0.6638877221070271
tizio,hard,0.7283115306814923
tizio,hard,0.46417744220533586
tizio,hard,0.4508738114515994
tizio,hard,0.7759643889063002
tizio,hard,0.30108025744820166
tizio,hard,0.43559211346778975
tizio,hard,0.5696339165268702
tizio,hard,0.3056446489995965
tizio,hard,0.5400402305013363
tizio,hard,0.8722834996059385
tizio,hard,0.4959807338624357
tizio,hard,0.45678785528894145
tizio,hard,0.5726237064332528
tizio,hard,0.4567031546912603
tizio,hard,0.6338265846324275
tizio,hard,0.6513752638640325
tizio,hard,0.4969864575580168
tizio,hard,0.3488868409489192
tizio,hard,0.33438367483462855
tizio,hard,0.4156551995265763
tizio,hard,0.6307877462349362
tizio,hard,0.27597043118356
tizio,hard,0.28198608658288515
tizio,hard,0.4081445217073648
tizio,hard,0.5589576630669735
tizio,hard,0.3775433756727385
tizio,hard,0.6479282663263807
tizio,hard,0.5488176681414177
tizio,hard,0.4718038812961117
tizio,hard,0.634859503411144
tizio,hard,0.5579474753914522
tizio,hard,0.4344039105727452
tizio,hard,0.5322374686054926
tizio,hard,0.6030555326148324
tizio,hard,0.5526032437446833
tizio,hard,0.40762686794087355
tizio,hard,0.6418251666431063
tizio,hard,0.7017913563339561
tizio,hard,0.5394972276498521
tizio,hard,0.5185241886157487
tizio,hard,0.48544585375626154
tizio,hard,0.9497321836218862
tizio,hard,0.5395038595561733
tizio,hard,0.47355453033247574
tizio,hard,0.23401376497871512
tizio,hard,0.31049591636173124
tizio,hard,0.485147669989109
tizio,hard,0.5282890052747019
tizio,hard,0.5395940063221564
tizio,hard,0.6353698772141892
tizio,hard,0.4684875636018405
tizio,hard,0.7148923109730753
tizio,hard,0.3766440082427958
tizio,hard,0.3455794118109831
tizio,hard,0.34345614267744923
tizio,hard,0.6204496060252105
